Id,indegree,outdegree
MORLEY Helena,0,0
MOSCOVICI Serge,9,0
MOSÉ Viviane,1,0
MOSSÉ Claude,2,0
MOSSE George L,1,0
MOST Gleen W,0,0
MOTA André,3,0
MOTA Carlos Guilherme,0,0
MOTA Murilo Peixoto da,2,0
MOTT Luiz,49,0
MOTT Maria Lúcia,0,0
MOTTA Manoel Barros,11,0
MOTTA Marly Silva,0,0
MOTTA Nelson,2,0
MOTTA Rodrigo Patto Sá,18,0
MOTTER Maria Lourdes,1,0
MOUILLAUD Maurice,1,0
MOULIN Anne Marie,2,0
MOURA Fernanda Pereira de,2,0
MOURA Roberto,0,0
MOUTINHO Laura,3,0
MOVELLÁN Tomás A Mantecón,1,0
MUCHAIL Salma Tannus,6,0
MUCHEMBLED Robert,5,0
MUDROVCIC Martin,1,0
MÜLLER Angélica,8,0
MULVEY Laura,3,0
MUNANGA Kabengele,3,0
MUNIZ Diva do Couto Gontijo,3,0
MUNIZ Fernando,0,0
MUNIZ Pollyanna Gouveia Mendonça,3,0
MUÑOZ Miguel Luis López-Guadalupe,1,0
MURARO Rose Marie,1,0
MURGEL Ana Carolina Arruda,1,0
MURICY Katia,2,0
MURRAY Oswyn,1,0
MURTA Daniela,5,0
MUSSKOPF André Sidnei,5,0
NADER Maria Beatriz,5,0
NAGY Gregory,1,0
NAPHY William,7,0
NAPOLITANO Marcos,21,0
NARVAZ Martha Giudice,4,0
NASCIMENTO Abdias,2,0
NASCIMENTO Aires A,2,0
NASCIMENTO Cláudio,2,0
NASCIMENTO Fernanda,2,0
NASCIMENTO Francisco Alcides,0,0
NASCIMENTO Letícia Carolina Pereira do,6,0
NATIVIDADE Marcelo,8,0
NAVARRETE Eduardo,2,0
SWAIN Tânia Navarro,35,0
NAXARA Márcia,5,0
NAZÁRIO Luiz,1,0
NECKEL Jane Felipe,6,0
NECKEL Roselane,3,0
NEDER Gizlene,3,0
NEEDELL Jeffrey,3,0
NEGRO Antonio Luigi,2,0
NELSON David L,2,0
NEPOMUCENO Margaret Almeida,3,0
NERY João W,10,0
NETO Alfredo,3,0
NEVES Guilherme Pereira das,3,0
NEVES Lucilia de Almeida,1,0
NEVES Margarida,0,0
NEVES Siloé Pereira,2,0
NEVES Walter,2,0
NEWMAN Louise Michele,1,0
NEWTON Esther,2,0
NICHIATA Lúcia Yasuko Izumi,2,0
NICHNIG Cláudia Regina,2,0
NICHOLS Bill,3,0
NICHOLSON Linda,12,0
NICOLAZZI Fernando,3,0
NIETZSCHE Friedrich,7,0
NOBLAT Ricardo,0,0
NÓBREGA Elisa Mariana,2,0
NOGUEIRA Conceição,3,0
NOGUEIRA Maria Alice,1,0
NOGUEIRA Sayonara Naider Bonfim,5,0
NOLASCO Sócrates,3,0
NONATO Murillo,2,0
NORA Pierre,24,0
NORONHA José Carvalho de,2,0
NORTON Rictor,2,0
NOVAES Adauto,5,0
NOVAES Joana de Vilhena,3,0
NOVAIS Fernando,8,0
NOVINSKY Anita,9,0
NOVINSKY Ilana,1,0
NÓVOA Jorge,3,0
NUMBERS Ronald,0,0
NUNAN Adriana,7,0
NUNES Sílvia Alexim,2,0
NUNES Viriato Fernandes,2,0
NUSSBAUMER Gisele Marchiori,0,0
OBER Josiah,2,0
OBERTI Alejandra,1,0
O'BRIEN Patrícia,1,0
OCHOA Márcia,2,0
ODA Ana Maria Galdini Raimundo,0,0
O'DONNELL Katherine,1,0
OKITA Hiro,7,0
OLIVA Alfredo dos Santos,1,0
OLIVAL Fernanda,4,0
OLIVEIRA Alcilene Cavalcante,2,0
OLIVEIRA Ana Claudia,2,0
OLIVEIRA Carmen L,0,0
OLIVEIRA Cínthia Roso,2,0
OLIVEIRA Cristiane,2,0
OLIVEIRA Fábio Araújo,2,0
OLIVEIRA Francisco,1,0
OLIVEIRA João Manuel,6,0
OLIVEIRA José Henrique Motta,0,0
OLIVEIRA Júlia Glaciela Silva,3,0
OLIVEIRA L F,2,0
OLIVEIRA Leandro de,3,0
OLIVEIRA Lúcia Lippi,1,0
OLIVEIRA Luciano,2,0
OLIVEIRA Luiz Gustavo Silva de,2,0
OLIVEIRA Marco Aurélio Taborda,2,0
OLIVEIRA Margarida Maria Dias,3,0
OLIVEIRA Maria da Gloria de,2,0
OLIVEIRA Megg Rayara Gomes,8,0
OLIVEIRA Mônica Ribeiro de,1,0
OLIVEIRA Neuza Maria,2,0
OLIVEIRA Pedro Paulo,6,0
OLIVEIRA Rosa Maria Rodrigues,1,0
OLIVEIRA Thiago,3,0
OLTRAMARI Leandro Castro,2,0
ORAISON Marc,1,0
ORLANDI Eni Puccinelli,16,0
ORLANDI Luiz B Lacerda,5,0
ORNAT Marcio José,3,0
ORO Ari Pedro,1,0
ORTEGA Francisco,15,0
ORTIZ Renato,15,0
ORWELL George,2,0
OSBORNE R,2,0
OSTERMANN Ana Cristina,1,0
OTTONI Paulo,0,0
OYEWUMI Oyeronke,4,0
PACHECO Agenor Sarraf,2,0
PACHECO E SILVA Antonio Carlos,3,0
PADRÓS Enrique Serra,6,0
PÁEZ LÓPEZ Jerónimo,1,0
PAGLIA Camille,0,0
PAIVA Antonio Cristian Saraiva,4,0
PAIVA Carlos Henrique Assunção,3,0
PAIVA Eduardo França,3,0
PAIVA José Pedro,8,0
PAIVA Raquel,2,0
PAIVA Valdemir,2,0
PAIVA Vanilda,0,0
PAIVA Vera,3,0
PAIXÃO Claudia F,2,0
PALLARES-BURKE Maria Lúcia Garcia,2,0
PALMA Yáscara Arrial,2,0
PALOMO Federico,3,0
PANDOLFI Dulce,4,0
PANTEL Pauline Schmitt,2,0
PARANHOS Adalberto,2,0
PARÉS Luis Nicolau,1,0
PARKER H N,1,0
PARKER Richard,30,0
PARNET Claire,4,0
PARRINI Rodrigo,1,0
PASCHOAL Marcio,3,0
PASOLINI Pier Paolo,0,0
PASQUINO Gianfranco,1,0
PASSAMANI Guilherme Rodrigues,5,0
PASSARELI Carlos André Facciola,2,0
PASSERINI Luísa,3,0
PASSERON Jean-Claude,1,0
PASSETTI Edson,2,0
PASSOS Eduardo,1,0
PASSOS Izabel C Friche,5,0
PATAI Daphne,2,0
PATEMAN Carole,2,0
PATRÍCIO Maria Cecília,1,0
PATRIOTA Rosangela,2,0
PATSCHIKI Lucas,2,0
PATTO Maria Helena,2,0
PAVIANI Jayme,2,0
PAZ Octávio,0,0
PEARSE Rebecca,7,0
PEÇANHA Natália Batista,2,0
PECHENY Mario,1,0
PÊCHEUX Michel,2,0
PECHMAN Sérgio,0,0
PEDRA Caio Benevides,2,0
PEDRO Joana Maria,64,0
PEDROSA José Stalin,2,0
PEDROSO Rosa Nívea,0,0
PEIXOTO Afrânio,3,0
PEIXOTO JR Carlos Augusto,3,0
PEIXOTO Maria Do Rosário da C,6,0
PELBART Peter Pál,3,0
PELÚCIO Larissa,38,0
PENAFRIA Manuela,2,0
PENNA Fernando de Araujo,3,0
PENTEADO Darcy,2,0
PENTEADO Fernando M,4,0
PERCY William A,3,0
PEREIRA Adriana Jimenez,2,0
PEREIRA Amilcar Araujo,2,0
PEREIRA Ana Gabriela Pio,2,0
PEREIRA Carlos Alberto M,10,0
PEREIRA José Carlos,2,0
PEREIRA Leonardo Affonso,2,0
PEREIRA Mário Eduardo Costa,3,0
PEREIRA Nilton Mullet,4,0
PEREIRA Pedro Paulo Gomes,6,0
PERES Milena,2,0
PERES Wiliam Siqueira,10,0
PÉRET Flávia,18,0
PERET Luiz Eduardo Neves,2,0
PERETTI Clélia,2,0
PERISTIANY J G,0,0
PERLATTO Fernando,2,0
PERLONGHER Néstor,28,0
PERRONE-MOISÉS Beatriz,1,0
PERROT Michelle,27,0
PERRY Marvin,0,0
PERRY Troy,3,0
PESAVENTO Sandra Jatahy,21,0
PESSANHA José Américo Motta,0,0
PESTRE Dominique,2,0
PETER Jean-Pierre,4,0
PETRY Analídia Rodolpho,5,0
PICCHETTI Yara de Paula,4,0
PICCOLO Fernanda Delvalhas,2,0
PICHLER Nadir Antonio,2,0
PICKARD-CAMBDRIGE Arthur Wallace,2,0
PIERONI Geraldo,1,0
PIERRET Janine,2,0
PIERSON Donald,0,0
PIERUCCI Antonio Flávio,1,0
PIMENTA C,1,0
PIMENTA Tania Salgado,3,0
PINAFI Tânia,3,0
PINHEIRO Paulo Sergio,1,0
PINHO Osmundo,2,0
PINSKY Carla Bassanezi,58,0
PINSKY Jaime,4,0
PINTO Agnes Caroline,2,0
PINTO BAILEY Cristina Ferreira,1,0
PINTO Céli Regina Jardim,11,0
PINTO Felipe Martins,2,0
PINTO Pedro,2,0
PIOVEZAN Adriane,2,0
PIRAJÁ Tess Chamusca,2,0
PIRES DE ALMEIDA José Ricardo,2,0
PISANESCHI T C,2,0
PISCITELLI Adriana,17,0
PITANGUY Jacqueline,4,0
PLATÃO,2,0
PLATO,0,0
PLON Michel,2,0
PLUMMER Kenneth,2,0
POCAHY Fernando Altair,6,0
POLISTCHUCK Ilana,1,0
POLITO Ronald,18,0
POLLAK Michael,40,0
POMEROY Sarah B,1,0
POMEROY Wardell,2,0
POMPÉIA Raul,2,0
POMPEU Ana Maria César,2,0
PONTALIS Jean-Bertrand,2,0
PONTES Heloisa André,3,0
POOVEY Mary,1,0
PORCHAT Patrícia,4,0
PORTELA Jacob Augusto Santos,0,0
PORTELLI Alessandro,18,0
PORTER Roy,11,0
PORTINARI Denise,3,0
PÔRTO Ângela,0,0
PORTO Sérgio Dayrell,1,0
PORTOCARRERO Vera,4,0
POWELL Anton,2,0
POZZO Aníbal Orué,2,0
PRADO FILHO Kleber,5,0
PRADO José Luiz Gonzaga do,1,0
PRADO JR Caio,2,0
PRADO Marco Aurélio Máximo,10,0
PRADO Maria Ligia Coelho,3,0
PRANDI Reginaldo,4,0
PRATT Mary Louise,1,0
PRECIADO Paul B,41,0
PRESTAGE Edgar,1,0
PRETES Érika Aparecida,2,0
PRINS Baukje,3,0
PROCHNO Caio César Souza Camargo,2,0
PRODI Paolo,2,0
PROPP Vladimir,2,0
PROSPERI Adriano,2,0
PROST Antoine,10,0
PUAR Jasbir,2,0
PUGA Vera Lúcia,4,0
QUADRAT Samantha,5,0
QUEIROZ Flávio,2,0
QUEIROZ Luiz Gonzaga Morando,2,0
QUEIROZ Nana,2,0
QUIJANO Aníbal,9,0
QUINALHA Renan,65,0
RAAFLAUB Kurt,2,0
RABINOW Paul,8,0
RABINOWITZ Nancy S,2,0
RAGO Margareth,53,0
RAMOS Alcides Freire,2,0
RAMOS Arthur,1,0
RAMOS Fábio Pestana,0,0
RAMOS Fernão Pessoa,4,0
RAMOS José Mário Ortiz,3,0
RAMOS Rui,1,0
RAMOS Sílvia,4,0
RAMOS Tânia Regina Oliveira,4,0
RANCIÈRE Jacques,4,0
RANGER Terence,2,0
RANKE-HEINEMANN Uta,2,0
RANUM Orest,1,0
REA Caterina Alessandra,4,0
REALE Giovanni,1,0
REALE Miguel,0,0
REAU Louis,1,0
RECUERO Raquel,2,0
REICH Wilhelm,4,0
REIDEL Marina,2,0
REIMÃO Sandra,8,0
REIS FILHO Daniel Aarão,20,0
REIS João José,3,0
REIS José Carlos,7,0
REIS José Roberto Franco,3,0
REIS Paulo,2,0
REIS Toni,14,0
RÉMOND René,10,0
RENAUT Alain,1,0
RESADORI Alice Hertzog,2,0
RESENDE Maria,2,0
RESENDE Maria Ifigênia Lage,3,0
RESENDE Maria Leônia Chaves,4,0
RETAMERO Márcio,2,0
REVEL Jacques,17,0
REVEL Judith,9,0
REVENIN Regis,5,0
REYCEND João Baptista,1,0
REZENDE Claudia Barcellos,2,0
REZENDE Maria José,2,0
RHODES Paul J,2,0
RIAL Carmen,4,0
RIBAS Thiago Fortes,2,0
RIBEIRO Benair Alcaraz Fernandes,1,0
RIBEIRO Cláudia,2,0
RIBEIRO Darcy,6,0
RIBEIRO Djamila,7,0
RIBEIRO Gladys Sabina,2,0
RIBEIRO Irineu Ramos,4,0
RIBEIRO JR W A,1,0
RIBEIRO Leonídio,3,0
RIBEIRO Marcos,2,0
RIBEIRO Miguel Ângelo,1,0
RIBEIRO Paula Regina Costa,5,0
RIBEIRO Paulo Rennes Marçal,4,0
RIBEIRO Renato Janine,1,0
RIBEIRO Suzana Lopes Salgado,2,0
RICH Adrienne,27,0
RICH B Ruby,3,0
RICHARD Nelly,3,0
RICHARDS Jeffrey,11,0
RICHARDSON Diane,4,0
RICHLIN Amy,3,0
RICOEUR Paul,18,0
RIDENTI Marcelo,17,0
RILEY Denise,1,0
RIO João do,2,0
RIOS Cassandra,3,0
RIOS Luís Felipe,5,0
RIOS Roger Raupp,8,0
RIOS Venétia Durando Braga,1,0
RIOUX Jean-Pierre,7,0
RISÉRIO Antonio,2,0
RISÉRIO Manoel,1,0
RITO Lúcia,5,0
RIZZINI Irene,1,0
ROBIN Leon,0,0
ROBINSON Paul,1,0
ROBSON J,2,0
ROCHA Agenor Miranda,0,0
ROCHA João Cezar,2,0
ROCHA Rita Martins Godoy,3,0
ROCHA Solange,2,0
ROCHE Daniel,2,0
ROCKE Michael,2,0
RODRIGUES A,2,0
RODRIGUES Aldair Carlos,4,0
RODRIGUES Alexsandro,6,0
RODRIGUES Antônio Medina,0,0
RODRIGUES Carla,6,0
RODRIGUES Claudia,0,0
RODRIGUES Humberto,1,0
RODRIGUES Jorge Caê,25,0
RODRIGUES Jorge Luís Pinto,4,0
RODRIGUES José Carlos,3,0
RODRIGUES José Damião,3,0
RODRIGUES Mara Cristina de Mattos,2,0
RODRIGUES Marly,0,0
RODRIGUES Sérgio,2,0
RODRIGUES Valter,0,0
RODRÍGUEZ MONESCILLO Esperanza,0,0
ROHDEN Fabíola,8,0
ROJAS Carlos Antonio Aguirre,1,0
ROLIM Rivail,2,0
ROLLEMBERG Denise,3,0
ROLNIK Rachel,1,0
ROLNIK Suely,16,0
ROMANO Roberto,0,0
ROMEIRO Adriana,3,0
ROMERO Elaine,1,0
ROMILLY Jacqueline,2,0
RONDELLI Elizabeth,2,0
ROODENBURG Herman,1,0
ROSA A R,2,0
ROSA Eli Bruno Prado Rocha,3,0
ROSA João Guimarães,3,0
ROSA Susel Oliveira,7,0
ROSADO Maria José Fontellas,2,0
ROSANVALLON Pierre,3,0
ROSCOE Will,3,0
ROSE Nikolas,2,0
ROSEMBERG Fúlvia,3,0
ROSEN George,0,0
ROSENBERG Charles Edward,1,0
ROSENFELD Anatol,0,0
ROSENMEYER T G,1,0
ROSENSTONE Robert,3,0
ROSSEAU G S,0,0
ROSSET Clément,0,0
ROSSI Amanda,2,0
ROSSI Clóvis,1,0
ROSSIAUD Jacques,2,0
ROSSINI Miriam de Souza,2,0
ROSZAK Theodore,2,0
ROTELLO Gabriel,1,0
ROUCHOU Joëlle,2,0
ROUDINESCO Elisabeth,9,0
ROUGEMONT Denis de,0,0
ROUGHGARDEN Joan,3,0
ROUILLÉ André,3,0
ROUSSEAU G S,1,0
ROUSSELLE Aline,2,0
ROUSSO Henry,5,0
ROUX Jean-Pierre,2,0
ROVAI Marta,6,0
RUBIN Gayle,29,0
RUIZ Rafael,1,0
RUPP Leila,0,0
RÜSEN Jorn,7,0
RUSSEL-WOOD A J R,0,0
RUSSO Jane,5,0
RUST Leandro Duarte,2,0
RYAN Michael,1,0
SÁ Isabel dos Guimarães,3,0
SABAT Ruth,2,0
SABATINE Thiago Teixeira,5,0
SABINO Cláudia,1,0
SABSAY Letícia,2,0
SACRAMENTO Igor,2,0
SADER Eder,6,0
SAÉZ Javier,11,0
SAFFIOTI Heleieth,10,0
SAHLINS Marshall,2,0
SAID Edward,4,0
SALDARRIAGA Gregorio,1,0
SALIBA Elias Thomé,1,0
SALIH Sara,27,0
SALLES Catherine,0,0
SALLES Ricardo,4,0
SALLUM JR Brasílio,1,0
SALOMON Marlon,1,0
SAMARA Eni de Mesquita,4,0
SAMPAIO Patrícia Melo,2,0
SANTAELLA Lúcia,3,0
SANT'ANNA Denise Bernuzzi de,19,0
SANTHIAGO Ricardo,5,0
SANTIAGO Idalina M F L,2,0
SANTIAGO Silviano,1,0
SANTORO Fernando,1,0
SANTOS Alessandra Daflon,1,0
SANTOS Alexandre,2,0
SANTOS Ana Cristina,2,0
SANTOS Bayard Fischer,0,0
SANTOS Boaventura de Sousa,9,0
SANTOS Cecília Macdowell,1,0
SANTOS Cecília MacDowell,0,0
SANTOS Daniel Barbosa,2,0
SANTOS Daniel Kerry,2,0
SANTOS Elisabeth Moreira,2,0
SANTOS FILHO Lycurgo,0,0
SANTOS Georgina Silva dos,4,0
SANTOS Gustavo,4,0
SANTOS Jéferson Plácido,0,0
SANTOS Joaquim Ferreira,1,0
SANTOS Jocélio Telles dos,4,0
SANTOS Juana Elbein dos,1,0
SANTOS Luís Henrique Sacchi,1,0
SANTOS Milton Silva dos,3,0
SANTOS Myrian Sepúlveda,1,0
SANTOS Ricardo Ventura,1,0
SANTOS Rick,5,0
SANTOS Rogerio Reis,2,0
SANTOS Selene S C,0,0
SARAIVA Antonio José,1,0
SARDENBERG Cecilia M B,2,0
SARIAN Haiganuch,1,0
SARLO Beatriz,9,0
SARMET Érica,3,0
SARTI Cynthia Andersen,12,0
SARTRE Jean-Paul,2,0
SARTRE Maurice,2,0
SAUNDERS Tania,2,0
SAVIANI Dermeval,2,0
SCAVONE Lucila,3,0
SCHEFFER Mário,3,0
SCHERER-WARREN Ilse,5,0
SCHETTINI Cristiana,4,0
SCHIEBINGER Londa,2,0
SCHIFFER Daniel,1,0
SCHIMITT Jean-Claude,0,0
SCHMIDT Benito Bisso,17,0
SCHMIDT Maria Auxiliadora,2,0
SCHMIDT Simone Pereira,3,0
SCHMITT Jean-Claude,6,0
SCHMITT-PANTEL Pauline,2,0
SCHNAPP Alain,0,0
SCHNEIDER David M,2,0
SCHNOOR Eduardo,1,0
SCHOLLHAMMER Karl Erik,2,0
SCHORSKE Carl E,2,0
SCHPUN Mônica Raisa,7,0
SCHÜLER Donaldo,0,0
SCHULTZ Leonardo,4,0
SCHUMAHER Schuma,1,0
SCHUPUN Mônica Raisa,1,0
SCHVARZMAN Sheila,3,0
SCHWARCZ Lilia M,28,0
SCHWARTZ Madalena,2,0
SCHWARTZ Stuart B,5,0
SCLIAR Moacyr,2,0
SCOTSON John L,2,0
SCOTT Ana Silvia,2,0
SCOTT Joan,87,0
SEBRIAN Raphael Nunes Nicolletti,2,0
SEDGWICK Eve K,24,0
SEFFNER Fernando,12,0
SEGAL Charles,1,0
SEGATO Rita Laura,9,0
SEIDMAN Steve,1,0
SEIXAS Jacy,2,0
SEIXAS Netília Silva dos Anjos,2,0
SELIGMANN-SILVA Márcio,6,0
SELL Teresa Adada,1,0
SEMPOL Diego,3,0
SENA Tito,5,0
SENNETT Richard,9,0
SEPULVEDA Denize,2,0
SEPULVEDA José Antônio,2,0
SERGENT Bernard,1,0
SERRÃO Joaquim Veríssimo,1,0
SERRÃO Joel,2,0
SERRES Michel,0,0
SERROY Jean,2,0
SETEMY Adrianna Cristina Lopes,4,0
SETTERINGTON Ken,2,0
SEVCENKO Nicolau,11,0
SEVERO Julio,2,0
SHOHAT Ella,0,0
SHORTER Edward,0,0
SHOWALTER Elaine,0,0
SIBILIA Paula,3,0
SIEPIERSKI Paulo Donizéti,1,0
SIERRA Jamil Cabral,3,0
SIGAL Pete,2,0
SILVA Aguinaldo,5,0
SILVA Alcione Leite,3,0
SILVA Alessandro Soares,3,0
SILVA Alômia Abrantes,1,0
SILVA Andréia Cristina Lopes Frazão,4,0
SILVA Antonio de Moraes,1,0
SILVA Antonio de Padua Dias da,3,0
SILVA Carla Luciana,1,0
SILVA Claudielle Pavão,2,0
SILVA Cristina Luci Câmara,5,0
SILVA Daniel Vital dos Santos,2,0
SILVA Deonísio,4,0
SILVA Edlene Oliveira,3,0
SILVA Edson Santos,2,0
SILVA Elder Luan,3,0
SILVA Ellis Regina Araújo,2,0
SILVA Fábio Ronaldo,3,0
SILVA Francisco Carlos Teixeira,5,0
SILVA Gilvan Ventura,1,0
SILVA Giovani J da,3,0
SILVA Giselda Brito,1,0
SILVA Glaydson José,2,0
SILVA Hélio,10,0
SILVA Jackson Ronie Sá da,2,0
SILVA Janine Gomes,1,0
SILVA José Fábio Barbosa,0,0
SILVA Joseli Maria,3,0
SILVA JR Paulo Melgaço da,2,0
SILVA Juremir Machado,1,0
SILVA Kalina Vanderlei,1,0
SILVA Karen Pereira da,2,0
SILVA Lindinalva Laurindo,1,0
SILVA Luciano Ferreira,2,0
SILVA Maciel Henrique,2,0
SILVA Marcília Gama da,2,0
SILVA Márcio,2,0
SILVA Marco Antônio Nunes,2,0
SILVA Marcos A,3,0
SILVA Maria de Fátima,2,0
SILVA Sergio Gomes,4,0
SILVA Tarcisio,4,0
SILVA Tomaz Tadeu,34,0
SILVA Vagner Gonçalves da,3,0
SILVA Vinícius Rangel Bertho,2,0
SILVEIRA Anny Jackeline Torres,4,0
SILVEIRA Renato da,2,0
SILVÉRIO Valter Roberto,2,0
SILVESTRIN Celsi Brönstrup,1,0
SIMAKAWA Viviane Vergueiro,9,0
SIMILI Ivana Guilherme,2,0
SIMMEL Georg,5,0
SIMÕES Inimá,3,0
SIMÕES JR Almerindo Cardoso,9,0
SIMÕES Júlio Assis,36,0
SIMONETTO Patricio,2,0
SIMPSON Keila,2,0
SINGER June,3,0
SINISGALLI Aldo,3,0
SIQUEIRA Mônica,2,0
SIQUEIRA Paulo de,0,0
SIQUEIRA Sônia,7,0
SIQUEIRA Tatiana Lima,4,0
SIRINELLI Jean-François,9,0
SIRKIS Alfredo,3,0
SKIDMORE Thomas,5,0
SKINNER Marilyn B,1,0
SKLIAR Carlos,2,0
SLENES Robert W,2,0
SMELIK Anneke,1,0
SMITH Bonnie G,2,0
SNODGRASS Mary Ellen,0,0
SOARES Alexandre Sebastião Ferrari,3,0
SOARES Carmen Lúcia,7,0
SOARES Carolline da Silva,2,0
SOARES Gilberta,4,0
SOARES Glaucio Ary Dillon,2,0
SOARES JR Azemar dos santos,4,0
SOARES Lenin Campos,0,0
SOARES Luiz Carlos,2,0
SOARES Marcelo,1,0
SOARES Rosana de Lima,1,0
SODRE Caroline Almeida,2,0
SODRÉ Muniz,5,0
SODRÉ Nelson Werneck,8,0
SOHN Anne-Marie,3,0
SOIHET Rachel,45,0
SOLANO Nelson,2,0
SOLIVA Thiago Barcelos,4,0
SOMMER Luis Henrique,1,0
SOMMERSTEIN Alan H,1,0
SONTAG Susan,21,0
SORGENTINI Hernán,0,0
SORJ Bila,2,0
SOULAGES François,2,0
SOURNIA Jean-Charles,0,0
SOUSA Bernardo Vasconcelos,2,0
SOUSA Fábio Gutemberg Ramos Bezerra,2,0
SOUSA Gabriel Soares de,2,0
SOUSA Luana Neres,3,0
SOUZA André Ricardo,2,0
SOUZA Cecília de Mello,2,0
SOUZA Eloísio Moulin,1,0
SOUZA Emilly Mel Fernandes de,3,0
SOUZA Eneida Maria,1,0
SOUZA Érica R,2,0
SOUZA FILHO Alípio de,4,0
SOUZA Florentina,1,0
SOUZA Grayce Mayre Bonfim,4,0
SOUZA Herbert de,0,0
SOUZA Inara Bezerra Ferreira,2,0
SOUZA Jessé,1,0
SOUZA JR José Alves de,2,0
SOUZA Laura de Mello e,6,0
SOUZA Leonardo Lemos,3,0
SOUZA Luiz Antonio Francisco,3,0
SOUZA Márcio Ferreira,2,0
SOUZA Marcos Alves,1,0
SOUZA NETO Epitacio Nunes de,1,0
SOUZA Patrícia,2,0
SOUZA Pedro de,6,0
SOUZA Sandra Duarte,3,0
SOUZA Vanderlei Sebastião,2,0
SOUZA Wlaumir Doniseti,3,0
SOVIK Liv,5,0
SPARGO Tamsin,15,0
SPENCER Colin,8,0
SPINK Mary Jane,8,0
SPIVAK Gayatri,7,0
STAM Robert,3,0
STARLING Heloisa Murgel,10,0
STEARNS Peter N,7,0
STEHLE Eva,1,0
STEINBERG Shirley,4,0
STEPAN Nancy Leys,1,0
STERN Alexandra,2,0
STEVENS Cristina Maria Teixeira,7,0
STOLLER Robert,3,0
STRATHERN Marylin,3,0
STREY Marlene Neves,4,0
STRYKER Susan,6,0
SULLIVAN Andrew,1,0
SUPLICY Marta,1,0
SUSSEKIND Flora,0,0
SUTHERLAND Juan Pablo,2,0
SUTTON JR Robert F,0,0
SVENBRO Jesper,0,0
SYRKIS Alfredo,0,0
SZWAKO José Eduardo,6,0
SZWARCWALD Célia Landmann,3,0
TALBURT Suzan,3,0
TAMAGNE Florence,7,0
TANNERY Paul,0,0
TAQUES Fernando José,1,0
TAQUETTE Stella,2,0
TARNAS Richard,0,0
TATIT Luiz,0,0
TATSCH Flávia Galli,2,0
TAVARES Célia Cristina,1,0
TAYLOR Timothy,1,0
TAYLOR Verta,0,0
TEDESCHI Losandro Antonio,12,0
TEDESCO João Carlos,1,0
TEDESCO Marina Cavalcanti,2,0
TEICH Mikulas,1,0
TEIXEIRA Faustino,2,0
TEIXEIRA FILHO Fernando Silva,4,0
TEIXEIRA Flávia do Bonsucesso,6,0
TEIXEIRA Luiz Antônio,6,0
TEIXEIRA Paulo Roberto,5,0
TELES Amelinha,3,0
TELES Maria Amélia de Almeida,4,0
TELLES Norma,1,0
TEODORESCU Lindinalva Laurindo,3,0
TEÓFILO Magno Cézar Carvalho,2,0
TERTO JR Veriano,7,0
TERUYA Marisa Tayra,1,0
TÉTART Philippe,6,0
THEIN Karel,1,0
THEML Neyde,3,0
THOMAS Keith,0,0
THOMASSET Claude,2,0
THOMPSON Edward Palmer,10,0
THOMPSON John B,4,0
THOMPSON Paul,4,0
THOMSON Alistair,1,0
THORNTON John K,2,0
THORSTAD David,3,0
THUILLIER Jean-Paul,3,0
THÜRLER Djalma,2,0
TIBURI Márcia,6,0
TILLY Louise A,2,0
TODOROV Tzvetan,6,0
TOLEDO Caio Navarro,1,0
TOLEDO José Luiz Dutra,2,0
TOLEDO Livia Gonçalves,3,0
TOMASI Julia Massucheti,2,0
TONELI Maria Juracy Filgueiras,4,0
TONELLI Bayard,2,0
TONG Rosemarie,1,0
TORNQUIST Carmen Susana,2,0
TORRÃO FILHO Amílcar,8,0
TORRES Ana Raquel Rosas,1,0
TORRES Marco Antonio,1,0
TORRES Nelson Maldonado,2,0
TORRES NETO Walter Lima,2,0
TORTORICI Zeb,2,0
TRABULSI José Antonio Dabdab,0,0
TRÉDÉ Monique,0,0
TREVISAN João Silvério,73,0
TRIGGER Bruce,1,0
TRINDADE Etelvina,0,0
TRINDADE José Ronaldo,1,0
TRINDADE Liana,0,0
TRINDADE Ronaldo,14,0
TRIVINOS A N S,2,0
TRONCA Ítalo,6,0
TRUMBACH Randolph,2,0
TRUONG Nicolas,5,0
TUCÍDIDES,2,0
TURNER Victor,3,0
ULLMANN Reinholdo Aloysio,0,0
UNBEHAUM Sandra,2,0
UZIEL Ana Paula,5,0
VAINFAS Ronaldo,52,0
VAITSMAN Jani,0,0
VALDÉS Teresa,2,0
VALE Alexandre Fleming Câmara,2,0
VALE Teresa Leonor M D,1,0
VALENCIA Maria Fernanda Vásquez,3,0
VALENTE Waldemar,1,0
VALIM Alexandre Busko,3,0
VALLE Carlos Guilherme,2,0
VALLINOTO Tereza Cristina,0,0
VANCE Carole S,1,0
VANOYE Francis,2,0
VARIKAS Eleni,1,0
VASCONCELOS Talita Rafaela Araújo,2,0
VAUCHEZ André,2,0
VAZ Alexandre Fernandez,2,0
VAZ Denise Pires,3,0
VAZ Paulo,1,0
VECCHIATTI Paulo Roberto Iotti,3,0
VECCHIO Silvana,2,0
VEIGA Ana Maria,3,0
VEIGA Cynthia Greive,1,0
VEIGA-NETO Alfredo,16,0
VELHO Gilberto,6,0
VELLOSO Mônica Pimenta,7,0
VELOSO Caetano,1,0
VENANCIO Ana Teresa,1,0
VENCATO Anna Paula,3,0
